00:78:88:2C:80:10,-58
00:78:88:2B:53:10,-71
00:C1:64:8A:85:80,-65
00:C1:64:8A:85:8F,-74
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-59
00:78:88:2B:53:1F,-81
00:78:88:28:05:BF,-61
00:78:88:2C:80:10,-60
00:78:88:2B:53:10,-70
00:C1:64:8A:85:80,-66
00:C1:64:8A:85:8F,-73
00:78:88:4F:06:6F,-78
00:78:88:2C:80:1F,-56
00:78:88:2B:53:1F,-84
00:78:88:28:05:BF,-60
00:78:88:81:10:FF,-84
00:78:88:2C:80:10,-59
00:78:88:2B:53:10,-70
00:C1:64:8A:85:80,-65
00:C1:64:8A:85:8F,-72
00:78:88:4F:06:6F,-81
00:78:88:2C:80:1F,-58
00:78:88:2B:53:1F,-84
00:78:88:28:05:BF,-61
00:78:88:81:10:FF,-84
00:78:88:4F:06:60,-71
00:C1:64:C3:84:70,-82
00:78:88:2E:72:20,-82
00:C1:64:C3:84:7F,-88
00:78:88:2C:80:10,-59
00:78:88:2B:53:10,-73
00:C1:64:8A:85:80,-65
00:C1:64:8A:85:8F,-72
00:78:88:4F:06:6F,-77
00:78:88:2C:80:1F,-62
00:78:88:2B:53:1F,-85
00:78:88:28:05:BF,-53
00:78:88:81:10:FF,-84
00:78:88:4F:06:60,-69
00:C1:64:C3:84:70,-82
00:78:88:2E:72:20,-82
00:C1:64:C3:84:7F,-88
00:78:88:28:05:B0,-66
00:78:88:28:0F:90,-88
00:78:88:2C:80:10,-56
00:78:88:2B:53:10,-73
00:C1:64:8A:85:80,-67
00:C1:64:8A:85:8F,-72
00:78:88:4F:06:6F,-78
00:78:88:2C:80:1F,-56
00:78:88:2B:53:1F,-82
00:78:88:28:05:BF,-53
00:78:88:81:10:FF,-84
00:78:88:4F:06:60,-73
00:C1:64:C3:84:70,-82
00:78:88:2E:72:20,-82
00:C1:64:C3:84:7F,-88
00:78:88:28:05:B0,-60
00:78:88:28:0F:90,-88
00:78:88:18:1D:20,-81
00:78:88:2C:80:10,-56
00:78:88:2B:53:10,-73
00:C1:64:8A:85:80,-67
00:C1:64:8A:85:8F,-72
00:78:88:4F:06:6F,-80
00:78:88:2C:80:1F,-57
00:78:88:2B:53:1F,-82
00:78:88:28:05:BF,-54
00:78:88:81:10:FF,-87
00:78:88:4F:06:60,-73
00:C1:64:C3:84:70,-82
00:78:88:2E:72:20,-82
00:C1:64:C3:84:7F,-86
00:78:88:28:05:B0,-59
00:78:88:28:0F:90,-88
00:78:88:18:1D:20,-81
00:78:88:2C:80:10,-56
00:78:88:2B:53:10,-72
00:C1:64:8A:85:80,-67
00:C1:64:8A:85:8F,-72
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-58
00:78:88:2B:53:1F,-82
00:78:88:28:05:BF,-59
00:78:88:81:10:FF,-87
00:78:88:4F:06:60,-73
00:C1:64:C3:84:70,-82
00:78:88:2E:72:20,-77
00:C1:64:C3:84:7F,-86
00:78:88:28:05:B0,-59
00:78:88:28:0F:90,-88
00:78:88:18:1D:20,-81
00:78:88:2E:75:10,-89
00:78:88:2C:86:00,-86
00:78:88:2C:80:10,-59
00:78:88:2B:53:10,-72
00:C1:64:8A:85:80,-67
00:78:88:4F:06:6F,-80
00:78:88:2C:80:1F,-59
00:78:88:2B:53:1F,-82
00:78:88:28:05:BF,-67
00:78:88:81:10:FF,-84
00:78:88:4F:06:60,-73
00:78:88:2E:72:20,-76
00:C1:64:C3:84:7F,-86
00:78:88:28:05:B0,-59
00:78:88:18:1D:20,-81
00:78:88:2E:75:10,-89
00:78:88:2C:86:00,-86
00:78:88:2C:80:10,-58
00:78:88:2B:53:10,-72
00:C1:64:8A:85:80,-67
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-56
00:78:88:2B:53:1F,-82
00:78:88:28:05:BF,-58
00:78:88:81:10:FF,-87
00:78:88:2E:72:20,-76
00:C1:64:C3:84:7F,-86
00:78:88:28:05:B0,-64
00:78:88:2E:75:10,-89
00:78:88:2C:86:00,-86
00:78:88:2C:80:10,-59
00:78:88:2B:53:10,-69
00:C1:64:8A:85:80,-66
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-59
00:78:88:28:05:BF,-63
00:78:88:81:10:FF,-87
00:78:88:2E:72:20,-78
00:78:88:28:05:B0,-66
00:78:88:2E:75:10,-89
00:78:88:2C:86:00,-86
00:78:88:2C:80:10,-59
00:78:88:2B:53:10,-70
00:C1:64:8A:85:80,-66
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-59
00:78:88:28:05:BF,-63
00:78:88:81:10:FF,-87
00:78:88:2E:72:20,-80
00:78:88:28:05:B0,-68
00:78:88:2C:86:00,-86
00:C1:64:8A:85:8F,-75
00:78:88:2C:80:10,-58
00:78:88:2B:53:10,-70
00:C1:64:8A:85:80,-67
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-60
00:78:88:28:05:BF,-58
00:78:88:81:10:FF,-87
00:78:88:2E:72:20,-80
00:78:88:28:05:B0,-68
00:78:88:2C:86:00,-86
00:C1:64:8A:85:8F,-77
00:78:88:2C:80:10,-58
00:78:88:2B:53:10,-70
00:C1:64:8A:85:80,-64
00:78:88:4F:06:6F,-80
00:78:88:2C:80:1F,-60
00:78:88:28:05:BF,-57
00:78:88:2E:72:20,-80
00:78:88:28:05:B0,-64
00:78:88:2C:86:00,-86
00:C1:64:8A:85:8F,-73
00:C1:64:C3:84:70,-77
00:78:88:2C:80:10,-58
00:78:88:2B:53:10,-69
00:C1:64:8A:85:80,-64
00:78:88:4F:06:6F,-79
00:78:88:2C:80:1F,-58
00:78:88:28:05:BF,-56
00:78:88:2E:72:20,-80
00:78:88:28:05:B0,-64
00:78:88:2C:86:00,-89
00:C1:64:8A:85:8F,-73
00:C1:64:C3:84:70,-77
00:78:88:81:10:FF,-86
00:78:88:2C:80:10,-55
00:78:88:2B:53:10,-69
00:C1:64:8A:85:80,-63
00:78:88:4F:06:6F,-77
00:78:88:2C:80:1F,-56
00:78:88:28:05:BF,-60
00:78:88:2E:72:20,-80
00:78:88:28:05:B0,-64
00:78:88:2C:86:00,-89
00:C1:64:8A:85:8F,-73
00:C1:64:C3:84:70,-77
00:78:88:81:10:FF,-87
00:78:88:4F:06:60,-71
00:78:88:2C:80:10,-58
00:78:88:2B:53:10,-69
00:C1:64:8A:85:80,-64
00:78:88:4F:06:6F,-77
00:78:88:2C:80:1F,-58
00:78:88:28:05:BF,-57
00:78:88:2E:72:20,-80
00:78:88:28:05:B0,-59
00:78:88:2C:86:00,-89
00:C1:64:8A:85:8F,-73
00:C1:64:C3:84:70,-77
00:78:88:81:10:FF,-84
00:78:88:4F:06:60,-71
00:78:88:2C:80:10,-55
00:78:88:2B:53:10,-67
00:C1:64:8A:85:80,-64
00:78:88:4F:06:6F,-77
00:78:88:2C:80:1F,-56
00:78:88:28:05:BF,-58
00:78:88:2E:72:20,-80
00:78:88:28:05:B0,-58
00:78:88:2C:86:00,-89
00:78:88:81:10:FF,-84
00:78:88:4F:06:60,-71
00:78:88:18:1D:20,-83
00:78:88:2C:80:10,-58
00:78:88:2B:53:10,-67
00:C1:64:8A:85:80,-62
00:78:88:4F:06:6F,-78
00:78:88:2C:80:1F,-59
00:78:88:28:05:BF,-58
00:78:88:28:05:B0,-58
00:78:88:2C:86:00,-87
00:78:88:81:10:FF,-86
00:78:88:4F:06:60,-71
00:78:88:18:1D:20,-83
00:78:88:2C:80:10,-58
00:78:88:2B:53:10,-67
00:C1:64:8A:85:80,-61
00:78:88:4F:06:6F,-78
00:78:88:2C:80:1F,-57
00:78:88:28:05:BF,-58
00:78:88:28:05:B0,-58
00:78:88:2C:86:00,-87
00:78:88:81:10:FF,-87
00:78:88:4F:06:60,-69
00:78:88:18:1D:20,-83
00:78:88:2E:72:20,-79
